ï»¿tweet_id,tweet,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls,time
1062120332251684864,"Had the privilege today of unveiling our newest Amazon Air 767 - ""Valor"" - named in honor of the thousands of Amazonian veterans and military spouses delivering for our customers every day. #VeteransDay #AmazonWarriors https://t.co/bKHDQgb1TN",en,Tweet,27,8679,1147,758,,2018-11-13 01:09:55,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#VeteransDay,#AmazonWarriors",,photo,https://pbs.twimg.com/ext_tw_video_thumb/1062120123262103553/pu/img/tjp7TRo_ECmvGnAs.jpg,2018-11-13 01:09:55
1058012110947373057,"Yep, thatâs me. I was lucky to be exposed to tech and coding at a young age. Inspired a lifelong love of invention. I hope the new Amazon Future Engineer program does the same for some kids today. https://t.co/xNUdyVMOnb https://t.co/RPZEiIHSap",en,Tweet,119,11499,2106,934,,2018-11-01 17:05:18,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,https://www.amazonfutureengineer.com/,photo,https://pbs.twimg.com/media/Dq7OJv7UcAAnbjy.jpg,2018-11-01 17:05:18
1054739581533188096,Amazon just won The American Foundation for the Blindâs Helen Keller award! Huge kudos to the whole team on working so hard to make our products accessible to the vision impaired! @afb1921,en,Tweet,6,2718,404,457,,2018-10-23 17:21:27,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,2018-10-23 17:21:27
1051983010722013184,Very sad to hear of Paul Allenâs passing. His passion for invention and pushing forward inspired so many. He was relentless to the end. My heart goes out to Paulâs family and friends.,en,Tweet,17,10377,1494,372,,2018-10-16 02:47:49,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,2018-10-16 02:47:49
1050136574090825728,"Thank you to the @usairforce for your confidence in the @BlueOrigin team and our #NewGlenn rocket. We are proud to serve the national security space community and are committed to providing safe, reliable access to space for the nation. #GradatimFerociter https://t.co/AeO3xXhnUi",en,Tweet,8,4252,662,448,,2018-10-11 00:30:44,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#NewGlenn,#GradatimFerociter",,photo,https://pbs.twimg.com/media/DpLVZ0oV4AAslvv.jpg,2018-10-11 00:30:44
1047152109508997121,"Thank you @SenSanders. Weâre excited about this, and also hope others will join in.",en,Tweet,37,17909,3206,1413,,2018-10-02 18:51:32,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,2018-10-02 18:51:32
1045423889856192512,Big win for @BlueOrigin today! And a big thank you to @ulalaunch for choosing our BE-4 engine. Excited to be a part of Vulcanâs mission to space. #21stCenturyEngine #AllAmericanEngine #GradatimFerociter,en,Tweet,5,2704,454,293,,2018-09-28 00:24:13,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#21stCenturyEngine,#AllAmericanEngine,#GradatimFerociter",,,,2018-09-28 00:24:13
1042108453295013888,"Incredible work from the whole @MaiselTV team for 8 #Emmys wins, including Outstanding Comedy Series. Woohoo! https://t.co/mfAwDkVX6s",en,Tweet,6,2267,237,324,,2018-09-18 20:49:51,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#Emmys,,photo,https://pbs.twimg.com/media/DnZOIRSVAAU98ii.jpg,2018-09-18 20:49:51
1019742477018730496,Super proud of the entire Blue Team who came together and made it happen #nevergetsold #gradatimferociter,en,Tweet,6,2567,372,1034,,2018-07-19 03:35:27,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#nevergetsold,#gradatimferociter",,,,2018-07-19 03:35:27
1019737114093629441,"Appreciate the support, Mr. Vice President. Iâm thrilled to report from West Texas that the team nailed it today #launchlandrepeat",en,Tweet,4,2015,221,342,,2018-07-19 03:14:08,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#launchlandrepeat,,,,2018-07-19 03:14:08
1019641106533937152,Crew Capsule looks great even after it was pushed hard by the escape test. Astronauts would have had an exhilarating ride and safe landing. Great engineering and the lucky boots worked again @BlueOrigin #GradatimFerociter https://t.co/ireJ3rWEvs,en,Tweet,8,3905,494,434,,2018-07-18 20:52:38,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,,photo,https://pbs.twimg.com/media/DiZ-GYYU0AAp4kn.jpg,2018-07-18 20:52:38
1013467826999267328,Wishing @SpecialOlympics tennis competitor (and Amazonian!) Leonard Flowers luck in the @2018USAGames this week! Great event and weâre proud to be a presenting sponsor. #ChooseToInclude https://t.co/kx6igcmb6e,en,Tweet,3,3475,343,559,,2018-07-01 20:02:13,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#ChooseToInclude,,photo,https://pbs.twimg.com/media/DhCPhU8UEAAMgS3.jpg,2018-07-01 20:02:13
1008348645605797890,"My dad came here from Cuba all by himself without speaking English when he was 16 years old, and has been kicking ass ever since. Thank you for all the love and heart, Dad! https://t.co/nuavG0yEtM",en,Tweet,52,24133,2707,941,,2018-06-17 17:00:25,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,https://pbs.twimg.com/media/Df5fkQfUEAAfbkd.jpg,2018-06-17 17:00:25
1001187602622439427,Iâm enjoying this day with my kids but also remembering. Remembering the many sons and daughters who have given up their lives for us and for our sons and daughters. #MemorialDay #HireVets #HireMilitarySpouses https://t.co/mdSr0Ylapx,en,Tweet,5,5167,544,425,,2018-05-28 22:45:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#MemorialDay,#HireVets,#HireMilitarySpouses",,photo,https://pbs.twimg.com/media/DeTut09V4AEXmDY.jpg,2018-05-28 22:45:00
996609529323245568,Tom Wolfe was an amazing journalist and author. Thank you for showing us all what it took to have âThe Right Stuffâ. https://t.co/ObMeU4S92S,en,Tweet,7,2784,334,303,,2018-05-16 07:33:22,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,https://pbs.twimg.com/media/DdSq1PsVMAA-0zd.jpg,2018-05-16 07:33:22
995680729106341888,"You shaped us, you protected us, you let us fall, you picked us up, and you LOVED us, always and unconditionally. Thank you for everything. I love you, Mom. https://t.co/Z8YGMO55C9",en,Tweet,12,7703,496,398,,2018-05-13 18:02:39,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,https://pbs.twimg.com/media/DdFeVMgUQAEOfKZ.jpg,2018-05-13 18:02:39
992765968182001665,"Love this quote. Itâs been on my fridge for years, and I see it every time I open the door. #Emerson https://t.co/kN8HjM4bOI",en,Tweet,1077,39277,13212,1344,,2018-05-05 17:00:26,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#Emerson,,photo,https://pbs.twimg.com/media/DccC8YOU0AEEH4o.jpg,2018-05-05 17:00:26
991799694664679425,ð @ConanOBrien @BlueOrigin https://t.co/x3BiCpaLQA,qme,Tweet,13,6800,1097,466,,2018-05-03 01:00:48,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,https://pbs.twimg.com/media/DcOUTx0XUAAEhFJ.jpg,2018-05-03 01:00:48
990755397542723584,Highlights from todayâs mission. Donât miss the Nerf ball doing a few backflips in zero gravity. #GradatimFerociter @BlueOrigin https://t.co/YxlJRt0MXc,en,Tweet,26,6942,1830,385,,2018-04-30 03:51:08,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,,photo,https://pbs.twimg.com/ext_tw_video_thumb/990754894431698945/pu/img/s2RBuJb_aKyxamcX.jpg,2018-04-30 03:51:08
990692677963284480,The lucky boots worked again. Huge kudos and thanks to the entire @BlueOrigin team. #GradatimFerociter https://t.co/P9cUqRNbYv,en,Tweet,9,3632,418,239,,2018-04-29 23:41:55,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,,photo,https://pbs.twimg.com/media/Db-lsbZU0AAkjp8.jpg,2018-04-29 23:41:55
990663519900184577,"Apogee of 351,000 feet (66 miles, 107 kilometers), and thatâs the altitude weâve been targeting for operations. One step closer. #GradatimFerociter @BlueOrigin",en,Tweet,3,3009,402,193,,2018-04-29 21:46:03,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,,,,2018-04-29 21:46:03
989851170545029120,"Launch preparations are underway for New Shepardâs 8th test flight, as we continue our progress toward human spaceflight. Currently targeting Sunday 4/29 with launch window opening up at 830am CDT. Livestream info to come. @BlueOrigin #GradatimFerociter https://t.co/zAYpAGWB8C",en,Tweet,4,5283,1087,304,,2018-04-27 15:58:04,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,,photo,https://pbs.twimg.com/media/Dbyn0HsUwAEw9SG.jpg,2018-04-27 15:58:04
988154007813173248,"Dog sledding above the Arctic Circle in Norway. Jim Lovell says itâs not that you go to heaven when you die, but âyou go to heaven when youâre born.â Earth is the best planet in our solar system. We go to space to save the Earth. @BlueOrigin #NoPlanB #GradatimFerociter #EarthDay https://t.co/q0Y9A4KSLm",en,Tweet,34,8080,1166,556,,2018-04-22 23:34:09,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#NoPlanB,#GradatimFerociter,#EarthDay",,photo,https://pbs.twimg.com/ext_tw_video_thumb/988153474348011520/pu/img/2GVZ-QxTl4B5PK20.jpg,2018-04-22 23:34:09
987494749559926784,Honored to speak at @TheBushCenter Forum on Leadership tonight with Ken Hersh. The spirit of former First Lady Barbara Bush was very much felt at the event. https://t.co/E4TJR9KKs9,en,Tweet,7,2391,276,196,,2018-04-21 03:54:29,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,https://pbs.twimg.com/media/DbRIc72U0AACUFf.jpg,2018-04-21 03:54:29
986547483743436801,"At @BestBuy catching up with CEO Hubert Joly and announcing our collaboration on the next generation of smart TVs. Couldnât ask for a better partner, and the product is killer. Full Alexa integration: âAlexa, watch ABCâ or âAlexa, watch Westworld.â #FireTVEdition https://t.co/Dsq8VBOSA7",en,Tweet,14,4497,860,342,,2018-04-18 13:10:23,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#FireTVEdition,,photo,https://pbs.twimg.com/media/DbDrsJ9VwAAY9OA.jpg,2018-04-18 13:10:23
986016459351515136,"Great reporting requires patience, grit and a willingness to follow a story wherever it leads, whether Alabama or Moscow. Proud of @washingtonpost #Pulitzer winners! And big congrats to the @nytimes, as well! #DemocracyDiesInDarkness https://t.co/MBMWhh1cQR",en,Tweet,25,14308,3390,521,,2018-04-17 02:00:17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Pulitzer,#DemocracyDiesInDarkness",https://www.washingtonpost.com/news/national/wp/2018/04/16/feature/washington-post-wins-pulitzer-prizes-for-roy-moore-investigation-russia-reporting/,,,2018-04-17 02:00:17
985682558405885952,I love Dwayne Johnson @TheRock. Still working on my smolder https://t.co/8GmuZIyFwK https://t.co/WyckQV6rrY,en,Tweet,11,4280,367,287,,2018-04-16 03:53:29,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,https://youtu.be/gJN7-jC7x8w?t=173,photo,https://pbs.twimg.com/media/Da3Y2gwUQAA1GqI.jpg,2018-04-16 03:53:29
985664806567927808,Very comfortable on my kidsâ giant panda doing email and putting final touches on this yearâs annual shareholder letter. About to take the kids to see Rampage... https://t.co/OrmMpV4VGj,en,Tweet,13,7859,511,586,,2018-04-16 02:42:57,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,https://pbs.twimg.com/media/Da3InPbVAAAB3wZ.jpg,2018-04-16 02:42:57
985300754134007809,I made pancakes on this rainy Seattle morning for @ciara and @DangeRussWilson. These guys are as fun as they are talented. Inspiring too. And Russ and I ate our weight in pancakes! #funfriends https://t.co/MWST7oXbVs,en,Tweet,9,5534,529,358,,2018-04-15 02:36:20,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#funfriends,,photo,https://pbs.twimg.com/media/Dax8nMHUQAAi_73.jpg,2018-04-15 02:36:20
981311629022314496,Horrible and truly tragic day for YouTube and Google. We are wishing all our very best for the injured and all those affected.,en,Tweet,8,15222,1903,443,,2018-04-04 02:24:58,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,2018-04-04 02:24:58
975847153468768256,Taking my new dog for a walk at the #MARS2018 conference. #BostonDynamics https://t.co/vE6CXrvV3o,en,Tweet,53,26832,6566,1920,,2018-03-19 23:31:06,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#MARS2018,#BostonDynamics",,photo,https://pbs.twimg.com/media/DYrm4spVQAAINut.jpg,2018-03-19 23:31:06
974344409377460224,Thank you to the @NatReconOfc for having me over to speak. You donât want to even imagine the world without these professionals doing the job they do. https://t.co/f3cHWbKwjq,en,Tweet,5,1062,154,175,,2018-03-15 19:59:44,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,https://twitter.com/NatReconOfc/status/974057709862612992,,,2018-03-15 19:59:44
973696994332983299,"New test video of Blueâs 550K lbf thrust, ox-rich staged combustion, LNG-fueled BE-4 engine. The test is a mixture ratio sweep at 65% power level and 114 seconds in duration. Methane (or LNG) has proved to be an outstanding fuel choice. @BlueOrigin #GradatimFerociter https://t.co/zWV0jWXIvx",en,Tweet,15,4578,976,330,,2018-03-14 01:07:08,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,,photo,https://pbs.twimg.com/ext_tw_video_thumb/973695880984342528/pu/img/jAQyGl08UlvlGnAI.jpg,2018-03-14 01:07:08
972561435036344320,Kirk or Picard? Picard! #FinalFrontier #GoBoldly https://t.co/mEohTVuKIs,en,Tweet,16,8333,836,629,,2018-03-10 21:54:50,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#FinalFrontier,#GoBoldly",,photo,https://pbs.twimg.com/media/DX86PSVVMAAR5w1.jpg,2018-03-10 21:54:50
966312919079112705,Happy to announce that Amazon Studios is adapting Iain M. Banksâ amazing Culture series â a huge personal favorite â as a TV series. Canât wait! https://t.co/wgEmv65Pm3 https://t.co/NhCGUyRt2L,en,Tweet,11,4892,1298,1071,,2018-02-21 16:05:27,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,http://phx.corporate-ir.net/phoenix.zhtml?c=176060&p=irol-newsArticle&ID=2333693,photo,https://pbs.twimg.com/media/DWkGusqUQAAXeXj.jpg,2018-02-21 16:05:27
965957024109379602,"Installation has begunâ500 ft tall, all mechanical, powered by day/night thermal cycles, synchronized at solar noon, a symbol for long-term thinkingâthe #10000YearClock is coming together thx to the genius of Danny Hillis, Zander Rose &amp; the whole Clock team! Enjoy the video. https://t.co/FYIyaUIbdJ",en,Tweet,65,10357,3467,766,,2018-02-20 16:31:15,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#10000YearClock,,photo,https://pbs.twimg.com/ext_tw_video_thumb/965951579017961473/pu/img/XWKS5n3kGHgSyBBT.jpg,2018-02-20 16:31:15
961033484536971264,@elonmusk @SpaceX @blueorigin Woohoo! ððð,en,Reply,0,4315,380,105,,2018-02-07 02:26:52,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,2018-02-07 02:26:52
960521086298238976,"Best of luck @SpaceX with the Falcon Heavy launch tomorrow â hoping for a beautiful, nominal flight! @BlueOrigin #GradatimFerociter",en,Tweet,11,23183,2364,483,,2018-02-05 16:30:47,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,,,,2018-02-05 16:30:47
959796196247142400,The stunning Perito Moreno Glacier in Patagonia. Weâve sent robotic probes to every planet in this solar system. Earth is BY FAR the best one. We go to space to save the Earth. @BlueOrigin #NoPlanB #GradatimFerociter https://t.co/8esV18orcJ,en,Tweet,10,14093,2817,734,,2018-02-03 16:30:19,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#NoPlanB,#GradatimFerociter",,photo,https://pbs.twimg.com/media/DVHgqLDVMAAeHjY.jpg,2018-02-03 16:30:19
950156231414394881,"Wishing best of luck tonight to THE MARVELOUS MRS MAISEL, Rachel Brosnahan, Kevin Bacon, and to the whole cast and crew of THE POST too! #GoldenGlobes https://t.co/UIJriZzmN6",en,Tweet,2,2672,278,610,,2018-01-08 02:04:33,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GoldenGlobes,,photo,https://pbs.twimg.com/media/DS-h2vOVoAE7vDW.jpg,2018-01-08 02:04:33
946109222135128064,Turns out our Amazon fulfillment center associates in Madrid can danceâ¦ And one got a big surprise at the end! Love it! https://t.co/7MufxruSXe,en,Tweet,6,3479,709,416,,2017-12-27 22:03:11,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,https://pbs.twimg.com/ext_tw_video_thumb/946093885985394688/pu/img/bCn_8A91HUSmtuT1.jpg,2017-12-27 22:03:11
941467037905272833,First use of our landing pad bot #Blue2D2. @blueorigin https://t.co/Ht2P7yVwEs,en,Tweet,4,2754,591,303,,2017-12-15 02:36:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#Blue2D2,,photo,https://pbs.twimg.com/ext_tw_video_thumb/941466921089753088/pu/img/l0ZMgm6ageO6b3Uh.jpg,2017-12-15 02:36:48
941465587049406464,"Full video of Mannequin Skywalkerâs ride to space. Unlike him, youâll be able to get out of your seat during the zero gee part of the flight. And ignore the pinging sound â itâs just from one of the experiments on this flight. #NewShepard @blueorigin https://t.co/dJ5VEeaWb6 https://t.co/qGQC1vfW7D",en,Tweet,4,2310,693,251,,2017-12-15 02:31:02,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#NewShepard,https://youtu.be/6ZJghIk7_VA,photo,https://pbs.twimg.com/media/DRDBUD9UQAAr9DF.jpg,2017-12-15 02:31:02
940792988095139841,#NewShepard had a successful first flight of Crew Capsule 2.0 today. Complete with windows and our instrumented test dummy. He had a great ride. @BlueOrigin https://t.co/PZHXWXjuw9,en,Tweet,3,5702,1739,396,,2017-12-13 05:58:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#NewShepard,,photo,https://pbs.twimg.com/ext_tw_video_thumb/940790433545965570/pu/img/3uqpjvPqiw2syZWp.jpg,2017-12-13 05:58:22
936360685788733440,"Of all the news coming out of AWS #reInvent this week, I hope you didnât miss this one. Set a Guinness World Record for largest chicken wing eating competition! Nice! https://t.co/uSfmLOKTU0",en,Tweet,1,2370,569,320,,2017-12-01 00:25:58,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#reInvent,,photo,"https://pbs.twimg.com/media/DP6dje2VAAASYNJ.jpg,https://pbs.twimg.com/media/DP6djrxVAAAObZ-.jpg",2017-12-01 00:25:58
932270037657726976,"Ten years ago today, we launched the first-ever Kindle. Happy 10th birthday @AmazonKindle and thank you to all the Kindle readers and authors! https://t.co/qelfniBSK1",en,Tweet,4,8972,1876,493,,2017-11-19 17:31:12,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,https://pbs.twimg.com/media/DPAWT7iVAAANOX9.jpg,2017-11-19 17:31:12
930134795304148992,Amazon Prime heads to Middle Earth. https://t.co/QowUmf8t3S https://t.co/YVciEX3u2t,en,Tweet,3,8083,3113,602,,2017-11-13 20:06:30,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,http://phx.corporate-ir.net/phoenix.zhtml?c=176060&p=irol-newsArticle&ID=2316587,photo,https://pbs.twimg.com/media/DOiAi2WUEAE3A1Y.jpg,2017-11-13 20:06:30
929139251152699392,"Thank you and your boys for your service, Casey! https://t.co/1OhL3D4ijJ",en,Tweet,0,1007,106,123,,2017-11-11 02:10:34,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,https://twitter.com/ThigpenCasey/status/928632955852832768,,,2017-11-11 02:10:34
928623239110082560,"Thank you to the 17,500 veterans and military spouses now working at Amazon. We set a goal last year to hire 25,000 of these leaders by 2021, and are on track to hire even more. #VeteransDay https://t.co/1tIiSZrRtQ",en,Tweet,0,5214,911,323,,2017-11-09 16:00:07,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#VeteransDay,,photo,https://pbs.twimg.com/media/DOMhXpvVoAAMEOJ.jpg,2017-11-09 16:00:07
926509741932720128,Congrats to the @BestBuy team on their new Alexa skill. Customers can now find and shop Best Buy deals on Alexa. Nice! https://t.co/wWuvIkvgD1,en,Tweet,0,1764,375,202,,2017-11-03 20:01:50,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,https://pbs.twimg.com/media/DNufR1uXkAAS-th.jpg,2017-11-03 20:01:50
921439650287423489,And the winner for best news website is â¦ @WashingtonPost. And more. Big congrats to the whole team! #DMNA17 https://t.co/BtridtXjeM,en,Tweet,0,2747,473,269,,2017-10-20 21:15:06,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#DMNA17,,photo,https://pbs.twimg.com/media/DMmcH3SXcAElJvD.jpg,2017-10-20 21:15:06
921114359119560704,First hotfire of our BE-4 engine is a success. Huge kudos to the whole @BlueOrigin team for this important step! #GradatimFerociter https://t.co/0gk6k6WuPx,en,Tweet,1,2846,683,178,,2017-10-19 23:42:31,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,,photo,https://pbs.twimg.com/ext_tw_video_thumb/921113992088580096/pu/img/MZhLjMJrFVo_3CCr.jpg,2017-10-19 23:42:31
920999561564274688,Fun day christening Amazonâs latest wind farm. #RenewableEnergy https://t.co/cTxeXdsFop,en,Tweet,16,16126,4275,756,,2017-10-19 16:06:21,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#RenewableEnergy,,photo,https://pbs.twimg.com/ext_tw_video_thumb/920997131548114945/pu/img/ZI7tXG08Zfn9T2hf.jpg,2017-10-19 16:06:21
915975473573720065,"Long my favorite novel. Teaches pain of regret so well you will think you lived it. Congrats, Mr. Ishiguro, so earned! #NobelPrize https://t.co/VBOyLYlIIi",en,Tweet,13,3155,597,299,,2017-10-05 19:22:25,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#NobelPrize,,photo,https://pbs.twimg.com/media/DLYyT47VYAA67Yw.jpg,2017-10-05 19:22:25
915046109298520064,Amazon plane packed with donation of critical supplies landed earlier today in San Juan. Thank you to all the Amazonians who made it happen. https://t.co/w3ksl0SP25,en,Tweet,1,15225,3280,553,,2017-10-03 05:49:27,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,https://pbs.twimg.com/media/DLLj9MXWsAI7vrX.jpg,2017-10-03 05:49:27
914951991431880704,Thoughts with all those affected in Las Vegas. So much gratitude to all the police &amp; good Samaritans who put their lives on the line to help,en,Tweet,1,2701,371,144,,2017-10-02 23:35:28,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,,2017-10-02 23:35:28
911304409803522048,"Future engineer, 9-year-old Ryan, signs Amazon gold robot he helped build at another ""30 Days, 30 Smiles"" event #BeatPediatricCancer #GoGold https://t.co/EEpa50nNCI",en,Tweet,4,2947,524,161,,2017-09-22 22:01:17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#BeatPediatricCancer,#GoGold",,photo,https://pbs.twimg.com/media/DKWaYNhXoAA6xXR.jpg,2017-09-22 22:01:17
908124621391618050,".@Amazon supporting â30 Days, 30 Smilesâ with @Accorg. Today, a surprise visit to @BlueOrigin. #BeatPediatricCancer https://t.co/RErtOuuJDm",en,Tweet,1,2312,417,241,,2017-09-14 03:25:56,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#BeatPediatricCancer,,photo,https://pbs.twimg.com/media/DJpOJeRUQAAL9Rd.jpg,2017-09-14 03:25:56
902898556456943616,Alexa has made a new friend https://t.co/r7o46eVJq0,en,Tweet,2,3960,1747,335,,2017-08-30 17:19:25,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,https://www.nytimes.com/2017/08/30/technology/amazon-alexa-microsoft-cortana.html,,,2017-08-30 17:19:25
895714205822730241,A pleasure to host #SecDef James Mattis at Amazon HQ in Seattle today https://t.co/JnQZoSOnFN,en,Tweet,3,4969,1052,705,,2017-08-10 21:31:22,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#SecDef,,photo,https://pbs.twimg.com/media/DG43GvCVYAERC3H.jpg,2017-08-10 21:31:22
895324443500609536,Couldnât happen to a nicer guy. Congratulations @jeffreytambor! https://t.co/543RCTusqX,en,Tweet,1,2067,218,162,,2017-08-09 19:42:36,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,https://pbs.twimg.com/media/DGzUlx4U0AANER0.jpg,2017-08-09 19:42:36
893628626725294080,Awesome! Good luck this weekend @JimmyShane1! https://t.co/EFor5kuYLn,en,Tweet,1,627,75,132,,2017-08-05 03:24:02,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,https://twitter.com/JimmyShane1/status/893262865817194500,,,2017-08-05 03:24:02
892774250272112641,Incredible turnout to see the first booster ever to fly into space and land vertically upon the Earth. #BlueOrigin #Oshkosh https://t.co/fh9KqVBCUo,en,Tweet,0,3356,719,221,,2017-08-02 18:49:02,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#BlueOrigin,#Oshkosh",,photo,https://pbs.twimg.com/media/DGPFLs3UIAItVkF.jpg,2017-08-02 18:49:02
886779647660179457,Mike Collins cracking us all up last night. https://t.co/bnpHp0ZCK4,en,Tweet,1,1262,148,268,,2017-07-17 05:48:38,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,https://pbs.twimg.com/media/DE55MbOU0AEpfF-.jpg,2017-07-17 05:48:38
886779328096116736,"Huge thanks from the whole @BlueOrigin team, Buzz https://t.co/LRKyd5ncil",en,Tweet,1,1709,250,114,,2017-07-17 05:47:22,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,https://twitter.com/TheRealBuzz/status/886778900193431552,,,2017-07-17 05:47:22
884475655148011520,Going to Oshkosh? Come sit inside @BlueOriginâs crew capsule and enjoy a simulated ride to space @EAA #OSH17 https://t.co/E6uejQLDgG https://t.co/EjUuY5bdw7,en,Tweet,1,2006,483,189,,2017-07-10 21:13:23,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#OSH17,https://www.eaa.org/en/airventure/eaa-airventure-news-and-multimedia/eaa-airventure-news/eaa-airventure-oshkosh/07-10-2017-blue-origin-to-bring-reusable-rocket-and-crew-capsule-to-airventure-2017,photo,https://pbs.twimg.com/media/DEZJhhtVoAAbznR.jpg,2017-07-10 21:13:23
882786853404893184,This is a gigantic compliment to our teams. Best of luck Haggler in your continuing adventures. #CustomerObsession https://t.co/LyGg3aD5QM,en,Tweet,3,1040,214,141,,2017-07-06 05:22:41,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#CustomerObsession,https://www.nytimes.com/2017/06/22/insider/the-haggler-retires-but-reasons-to-be-an-irate-customer-never-end.html,,,2017-07-06 05:22:41
