tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
756492625549537282,.@matteorenzi excited to announce Amazon artificial intelligence &amp; machine learning center in Turin https://t.co/jxa7VxWZHF,en,Tweet,1,1190,684,157,,2016-07-22 17:14:31,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,http://bit.ly/29RTZj3,,
756490285698260992,Grazie @matteorenzi for wonderful conversation at Palazzo Vecchio. https://t.co/JGewdL8LAc,it,Tweet,1,603,226,60,,2016-07-22 17:05:13,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,https://pbs.twimg.com/media/Cn-Xs-0VMAAoFip.jpg
756144617049853952,Cool new project from @smithsonian &amp; @autodesk lets you virtually explore Apollo 11 Command Module. https://t.co/9fjWKWsguH,en,Tweet,0,440,177,27,,2016-07-21 18:11:39,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,http://3d.si.edu/apollo11CM,,
755798093216387072,"Bucket list. Cast, crew and Justin Lin @trailingjohnson were amazing. #StarTrekBeyond https://t.co/VJ95D8pQeK",en,Tweet,1,1084,355,68,,2016-07-20 19:14:42,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#StarTrekBeyond,https://vine.co/v/5Z21YWeLQzr,,
755794420214050816,.@trailingjohnson Amazing experience. Thank you! https://t.co/Aj3J88eqrw,en,Tweet,2,251,51,27,,2016-07-20 19:00:06,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,https://twitter.com/trailingjohnson/status/755782338798161920,,
744554127728869376,Careful engineering plus of course … the lucky boots. Successful mission. #RocketsReused #GradatimFerociter https://t.co/ON5lhfGPSK,en,Tweet,6,841,190,88,,2016-06-19 18:35:11,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#RocketsReused,#GradatimFerociter",,photo,https://pbs.twimg.com/media/ClUwB2pUYAAfAio.jpg
744521272873279488,Loading propellants. Looking good for this morning’s launch. #GradatimFerociter,en,Tweet,0,343,109,49,,2016-06-19 16:24:38,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,,,
744324811191525377,Thanks @VirginGalactic! So agree space needs all of us. #GradatimFerociter https://t.co/nlJsbWSv20,en,Tweet,0,527,138,36,,2016-06-19 03:23:58,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,https://twitter.com/virgingalactic/status/743839423964426241,,
743805050254819328,And of course – development test flight – anything can happen. #GradatimFerociter,en,Tweet,0,204,44,29,,2016-06-17 16:58:37,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,,,
743804334396170240,Look for one-chute-out test starting about 7 minutes into flight + continue pushing envelope on booster. #GradatimFerociter,en,Tweet,0,230,73,20,,2016-06-17 16:55:47,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,,,
743803559150391298,Watching a rocket launch (and rocket landing!) might add a little extra fun w/ kids on Father's Day. #GradatimFerociter,en,Tweet,0,295,80,23,,2016-06-17 16:52:42,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,,,
743802731924594688,New Shepard launch set for Sunday at 10:15 am ET. Live webcast starts at 9:45 am ET at https://t.co/WTXblOKlvk #GradatimFerociter,en,Tweet,0,422,296,34,,2016-06-17 16:49:25,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,http://www.blueorigin.com,,
743440703657648128,Replacing leaking O-ring in capsule’s nitrogen gas pressurization system. Rescheduling flight to Sunday. #GradatimFerociter,en,Tweet,1,326,115,41,,2016-06-16 16:50:50,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,,,
742349816701673473,Flight to test one-chute-out failure scenario &amp; push envelope on booster maneuvers #GradatimFerociter https://t.co/oWIGMqMCoa,en,Tweet,0,471,136,36,,2016-06-13 16:36:03,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,,photo,https://pbs.twimg.com/media/Ck1bNtCVEAALmc_.jpg
742348210266509312,Trying for 4th flight of same hardware this Friday. Live webcast at https://t.co/XlqW03DcEB #GradatimFerociter https://t.co/AKyv3newmN,en,Tweet,0,764,355,50,,2016-06-13 16:29:40,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,http://www.blueorigin.com/,photo,https://pbs.twimg.com/media/Ck1ZwNvUoAABGwy.jpg
737829069509648384,Interested in the #CareerChoice program @JeffBezos mentioned at @recode #CodeCon? DM me or find out more here: https://t.co/CFXbSdVjv4,en,Retweet,0,201,58,28,,2016-06-01 05:12:13,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#CareerChoice,#CodeCon",http://amazon.com/careerchoice,,
729792802108919808,Landing sequence caught by our GH2 vent cam. Watch for gear deployment in the shadow. #GradatimFerociter https://t.co/QHvSdjJ2Se,en,Tweet,0,548,244,110,,2016-05-10 00:58:57,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,https://www.youtube.com/watch?v=JNPpdHYD8jo,,
728313490641985536,Thank you @FLOTUS for all you do with @JoiningForces. We're excited to add 25K more @Amazon Warriors to our ranks. https://t.co/ZSZ2DInOhZ,en,Tweet,0,352,110,81,,2016-05-05 23:00:42,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,https://www.amazon.com/p/feature/ch9nzgzhrjh59ty#JoiningForces,,
726171327103561728,Ridiculously cute. #Alexa https://t.co/OG7g2cgIXS,en,Tweet,0,320,65,49,,2016-04-30 01:08:30,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#Alexa,https://twitter.com/mrw/status/725050654574698500,,
722248253996019712,Champagne cracked in the newsroom today. Congratulations to all @washingtonpost on Pulitzers!,en,Tweet,0,404,94,61,,2016-04-19 05:19:37,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
722194216420397056,You counseled so many. Your wisdom and warmth will be remembered. Rest in peace Bill Campbell.,en,Tweet,0,427,113,25,,2016-04-19 01:44:53,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
718214798345777152,Thank you and congrats to my friends and colleagues Jeff and Andy – very well deserved! https://t.co/hGLGMDluKu,en,Tweet,0,486,162,51,,2016-04-08 02:12:06,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,http://amzn.to/1S0t5Gm,,
717033781589204992,"Heads up readers – all-new, top of the line Kindle almost ready. 8th generation. Details next week.",en,Tweet,0,1476,1021,224,,2016-04-04 19:59:10,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
716746420275978240,Video from yesterday's flight now live: https://t.co/vBvPYpGFrQ Great view of dramatic booster deceleration.,en,Tweet,0,919,643,88,,2016-04-04 00:57:17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,http://bit.ly/1Y9cqBM,,
716290993159405568,We’ll share mission video including aerial as soon as we’re able to get it processed.#GradatimFerociter @BlueOrigin,en,Tweet,0,367,117,42,,2016-04-02 18:47:35,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#GradatimFerociter,,,
716288257722482689,My Gradatim Ferociter boots. Gift from a friend &amp; they brought luck today. #LaunchLandRepeat @BlueOrigin https://t.co/3szqLGMI7s,en,Tweet,4,365,64,47,,2016-04-02 18:36:43,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#LaunchLandRepeat,,photo,https://pbs.twimg.com/media/CfDEX9KUUAEbge2.jpg
716286175233777664,CC touchdown confirmed. #LaunchLandRepeat @BlueOrigin,en,Tweet,0,491,205,49,,2016-04-02 18:28:26,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#LaunchLandRepeat,,,
716285758382809088,"Flawless BE-3 restart and perfect booster landing. CC chutes
deployed. @BlueOrigin",en,Tweet,0,542,274,41,,2016-04-02 18:26:47,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
716283711998676992,Liftoff and New Shepard is climbing to apogee. @BlueOrigin,en,Tweet,1,274,101,36,,2016-04-02 18:18:39,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
716273109720911876,Crew Capsule is locked &amp; ready for flt. Tortoises mark successful CC missions. #LaunchLandRepeat @BlueOrigin https://t.co/akPaP9EFIu,en,Tweet,1,372,131,36,,2016-04-02 17:36:31,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#LaunchLandRepeat,,photo,https://pbs.twimg.com/media/CfC2mPtUkAEU-DL.jpg
716271176905940992,"Readying Crew Capsule for flt. Clear skies in TX.
Tracking for morning launch. #LaunchLandRepeat @BlueOrigin https://t.co/X22DBlf9ZE",en,Tweet,1,368,124,43,,2016-04-02 17:28:50,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#LaunchLandRepeat,,photo,https://pbs.twimg.com/media/CfC01v7UsAItFeu.jpg
716029528619913216,Two university microgravity experiments on tomorrow’s @blueorigin flight. Short vids: https://t.co/lHW6lsqCAY  https://t.co/VAYuFJRk7H,en,Tweet,0,233,92,19,,2016-04-02 01:28:37,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,"http://bit.ly/22WxaDK,http://bit.ly/25BC5bV",,
715986058257833988,We’ll have drone cameras in the air and hopefully will get good aerial footage to share. #LaunchLandRepeat @BlueOrigin,en,Tweet,0,276,91,30,,2016-04-01 22:35:53,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#LaunchLandRepeat,,,
715985637946564608,"Also, a new more efficient RCS algorithm on the Crew Capsule. Big performance win if it works. #LaunchLandRepeat @BlueOrigin",en,Tweet,2,201,50,33,,2016-04-01 22:34:13,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#LaunchLandRepeat,,,
715985250644582400,"Pushing the envelope. Restarting BE-3 fast @ high thrust, just 3600 ft from ground. Impact in 6 sec if engine doesn’t restart &amp; ramp fast.",en,Tweet,0,239,68,23,,2016-04-01 22:32:40,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
715984864323842049,Working to fly again tomorrow. Same vehicle. Third time. #LaunchLandRepeat @BlueOrigin https://t.co/e1ZfYAibK2,en,Tweet,1,663,302,59,,2016-04-01 22:31:08,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#LaunchLandRepeat,,photo,https://pbs.twimg.com/media/Ce-wcJZUEAE9Gfl.jpg
715695474762600448,Got a little help from Amazon Robotics on stage today at our All-Hands in Seattle   https://t.co/8Ies2thPmr,en,Tweet,1,744,298,46,,2016-04-01 03:21:12,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,https://vine.co/v/ijADIEPIXrd,,
714933790628446208,"OK, this is the most hilarious Echo video yet: https://t.co/H6QJ28UYec",en,Tweet,1,401,147,39,,2016-03-30 00:54:33,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,http://bit.ly/1RpzMTf,,
709569062167183362,James Hamilton’s retrospective on 10 years of AWS is excellent: https://t.co/NL8GFMjvdz Kudos and congrats to the whole team!,en,Tweet,2,484,230,29,,2016-03-15 04:37:02,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,http://bit.ly/1V82uth,,
702598104755777536,"Marty's piece today is so inspiring. Thank you, @PostBaron! #BadAssReporting https://t.co/pVkjdXm97y",en,Tweet,1,211,51,39,,2016-02-24 22:56:56,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#BadAssReporting,https://twitter.com/PostBaron/status/702469472305590273,,
697850927701594112,"Hope, somewhere in space-time, Einstein is seeing this. https://t.co/6EMJgffrIs #LIGO",en,Tweet,1,669,326,62,,2016-02-11 20:33:21,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#LIGO,http://wapo.st/20OwPlg,,
697525483768934400,"Mr. Prime Minister @matteorenzi, we are so proud of Diego. Great for Italy. Kudos to all! https://t.co/Mk0jcTZ2gT",en,Tweet,1,769,682,51,,2016-02-10 23:00:09,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,http://amzn.to/1Xji2d0,,
694984360173277184,"Nice. Blue Origin team just nominated for time-honored aviation award, the Collier Trophy! All the nominees here: https://t.co/PvGu1PI9TW",en,Tweet,0,314,86,46,,2016-02-03 22:42:38,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,http://bit.ly/1KW4soK,,
690731500812169217,Can a used rocket fly? Video + a few technical details at https://t.co/8JUKBLg8fi  https://t.co/JWpi3yGDWq,en,Tweet,0,1012,695,149,,2016-01-23 05:03:17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,"http://www.blueorigin.com/news,http://bit.ly/1S0rx1t",,
688815223558410240,Impressive launch and @SpaceX will soon make Falcon 9 landings routine – so good for space! Kudos SpaceX!,en,Tweet,0,1741,517,72,,2016-01-17 22:08:41,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
688732394442997760,"Believe me, if you’re ever tossed in a foreign prison, you want Fred Ryan and Marty Baron on the team working to get you out. #JasonIsFree",en,Tweet,1,685,280,61,,2016-01-17 16:39:33,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#JasonIsFree,,,
688732263995973632,"Wheels up and out of Iranian airspace! Jason, Yegi, and Mary aboard. Doug Jehl and Ali Rezaian worked tirelessly on this. #JasonIsFree",en,Tweet,1,625,272,37,,2016-01-17 16:39:02,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#JasonIsFree,,,
688417513340678144,Is Yegi on the plane? #JasonIsFree,et,Tweet,1,212,46,41,,2016-01-16 19:48:20,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#JasonIsFree,,,
686991579546923008,"Grail: Risky, but if works, big breakthrough in broad spectrum EARLY cancer detection. Brilliant scientists. https://t.co/CmGslKGLOV",en,Tweet,0,350,153,44,,2016-01-12 21:22:10,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,http://bit.ly/1RAtrFL,,
679116636310360067,Congrats @SpaceX on landing Falcon's suborbital booster stage.  Welcome to the club!,en,Tweet,21,2495,1250,950,,2015-12-22 03:49:58,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
674008204838199297,Finally trashed by @realDonaldTrump. Will still reserve him a seat on the Blue Origin rocket. #sendDonaldtospace https://t.co/9OypFoxZk3,en,Tweet,5,9034,6999,947,,2015-12-08 01:30:53,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",#sendDonaldtospace,http://bit.ly/1OpyW5N,,
672453111395422208,What 400 very happy rocket scientists look like. https://t.co/FwrZHuB8RD,en,Tweet,0,861,469,75,,2015-12-03 18:31:29,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,http://bit.ly/1LRcPAJ,,
671461815210139648,"Breakthrough Energy Coalition. When in a box, only way out is to invent your way out. Thx to @BillGates for pulling this together.",en,Tweet,1,590,227,68,,2015-12-01 00:52:26,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,,
669111829205938177,"The rarest of beasts - a used rocket. Controlled landing not easy, but done right, can look easy. Check out video: https://t.co/9OypFoxZk3",en,Tweet,14,5486,5592,552,,2015-11-24 13:14:26,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,http://bit.ly/1OpyW5N,,
